id,app_prize,description,have_pricing_hint,num_of_categories,num_of_pricing_plans,num_of_reviews,avg_of_ratings,num_of_replies
4ad32579-561e-49e9-a57a-9600e8c72649,0,2240,1,3,1,57,4.5614,0
4afee8aa-487f-4c74-90e5-4893f0a2caa4,0,891,1,5,1,0,0,0
4b08abba-e9ae-4735-977f-9dea7b6e7814,0,1003,0,3,1,34,4.3824,0
4b157191-4828-492a-b41f-30d45c5abc7a,0,822,0,2,1,0,0,0
4b2e6a4b-c461-4d20-abe3-1314a6e0b9b2,0,921,0,3,1,1,5.0000,1
4b4c6b9a-3028-4580-8a85-4d67a5d77f1e,0,2910,0,2,1,36,4.5278,0
4b4f52ba-48e2-4b4a-9dee-95ae37eb92a7,0,2384,1,5,2,1,5.0000,1
4b678ac1-8937-4ba5-92f7-c42b11ea1da8,0,1865,1,5,1,98,4.9286,26
4b6cbe12-e730-4241-ae6f-85a3bc55e492,0,2984,1,4,1,35,4.7714,35
4b87b6d6-e01e-4221-b42d-967984c174e0,0,877,1,5,1,0,0,0
4b89dc7f-905f-4869-bd66-dde15e8ec10b,0,2889,0,2,1,84,4.7976,0
4b8f5e6e-560e-4916-8c63-547ac54b9a44,0,1177,0,3,2,1,3.0000,0
4b95648e-f45c-42d6-b092-8658a2eb550e,0,856,1,3,2,3,5.0000,3
4b9a8372-e9e4-47d6-ba47-1381e652d3de,0,2646,1,3,2,3,3.6667,0
4b9e1b6e-c3c6-4105-8db2-47eefe48ee50,0,1069,1,8,1,0,0,0
4ba30641-1cab-4142-8df6-02615e471dba,0,1549,1,3,1,18,4.7778,0
4bb47447-9cb7-45e8-9e7f-6968602ab951,0,2052,1,5,3,0,0,0
4bb7b303-a3cc-418d-92f2-5e15ef0f9f8c,0,2718,0,5,1,4,5.0000,0
4bcc74e3-884b-4e00-9712-7f19301ff4dc,0,2798,0,3,1,49,4.8980,1
4bcdf235-f408-4484-a9f3-226b94a3d8ea,0,933,0,2,1,1,5.0000,8
4bd15484-2d20-4f3e-85fc-375b5562b659,0,2331,1,4,1,2,3.5000,2
4bda1d3a-d0da-4de9-b43c-99c48b2ad0de,0,1834,0,3,1,11,3.8182,0
4bdf722c-afac-4b7e-952a-fb42f0f35f43,1,1448,0,4,2,1327,4.5554,234
4c011b17-7b5c-48e8-90d5-64d10d2baba1,1,2598,1,2,4,286,4.8811,0
4c06f3e6-d7a3-4b50-a956-1443d6b7d6f0,0,3038,1,1,1,184,4.3641,1023
4c0d0351-6764-4332-b1e4-caa746b3eca9,1,1633,1,3,3,1,1.0000,41
4c1307fb-9357-484d-ad65-4d60a4e3de14,1,1463,0,2,1,191,4.8796,1
4c2a49c4-a033-4007-a2ec-555589aae113,0,1773,1,2,1,0,0,0
4c37059a-1650-449c-8768-6aa7f47ef5cd,0,2627,1,1,3,9,5.0000,1
4c387936-819b-4b6f-a14e-e0eb0eab740e,0,1149,1,2,1,0,0,0
4c400107-b572-4263-9c1a-7aed3ac1d392,0,1062,1,3,1,20,4.6000,26
4c5958ef-0e1d-4f9f-a7c9-466f22fba545,0,1518,0,1,1,1,5.0000,1
4c98ec9a-2f9d-486f-8289-7743399458a5,0,2123,1,2,3,0,0,12
4cae2c95-ad93-4ae1-8643-d8ee85dd2823,0,1763,1,1,3,19,4.4211,0
4cbc666c-ae75-48c6-9ef2-c3452141635e,1,2805,1,1,4,364,4.6264,40
4ccedf89-e48a-4aa8-a8ff-717f73a891e2,0,2889,1,2,4,11,5.0000,0
4d02f897-45ce-43eb-8819-5014dda10c56,0,2443,1,5,1,55,4.9273,16
4d0827e7-ab62-467a-91a7-56a41d3f48f4,0,1056,1,2,1,11,5.0000,11
4d1000fb-56d3-48fd-adcf-1895eaf87680,0,802,1,5,2,0,0,0
4d52b37b-4625-4e49-a399-ed8f875bd3fe,0,1824,1,2,1,13,3.3077,1
4d56ee06-e1a3-4658-9e5f-58ffb3fe37f1,0,1434,1,2,3,1,5.0000,0
4d5f5d6c-4a92-47ab-885a-7d26f53774a3,0,2231,1,4,1,5,3.4000,3
4d6b0f1b-12b1-43d6-af33-c3c006a31da7,1,2760,1,4,1,150,4.9733,21
4d79672d-96de-4eac-9adf-8c5b50c1a5ab,0,2306,0,6,1,1,5.0000,0
4d7e4ebf-2755-4f37-8646-048b4a8a71e4,0,2407,1,6,1,104,4.3558,63
4d8c4f47-02d4-4a9c-8a41-1b9931e40643,0,2299,0,4,1,4,1.0000,0
4d988e03-3a47-4c2e-a787-a4cc224526d9,0,2877,1,4,1,0,0,0
4da18be3-f354-493d-b836-47b508ece3a4,0,1614,0,3,1,22,4.0455,0
4da78346-8abf-4efd-9ca2-48d74f16f18c,0,841,1,2,2,1,2.0000,3
4dae236d-7c75-4c57-a035-9cbc0cb07985,0,742,0,3,3,5,5.0000,2
4dc19574-c44f-48a7-8777-90f07d9a80f5,0,2824,1,1,3,2,5.0000,0
4dfb7c1c-f354-4939-92cb-fbcc5bd775a7,0,1086,0,6,1,13,5.0000,13
4e186be1-1a8e-4468-93c0-12fe247515df,0,1731,1,2,1,0,0,11
4e1e1758-f000-4291-9318-c4c4eee47412,0,1093,0,1,2,9,4.1111,1
4e73955c-b8d0-4e35-8f91-8fdcfc9a058d,0,2313,0,4,2,2,5.0000,0
4eb62cad-06b4-438a-a221-0c1406ffbf03,0,1350,1,5,4,0,0,0
4ebb6137-9444-409e-a81a-a223a86ea115,0,1387,0,5,1,6,2.1667,0
4ebec0b6-8e3b-4d60-87cc-92003cb88b2d,0,1630,1,3,3,0,0,0
4ee2d319-8b7f-48b2-85a1-acc624a0b25d,0,2968,1,9,4,56,4.7500,0
4ee85634-cbce-4e1f-8986-300cfc486d42,0,1660,1,2,1,4,4.0000,2
4ee9f3e9-ead4-4b2c-9ef3-ee6ef7ea55f0,0,2415,0,3,1,0,0,0
4f189d2c-8617-4048-9377-93878e6953b6,0,3011,1,5,4,74,4.8919,0
4f273df5-893c-42ed-9a64-5e2a207d26e0,0,3024,1,10,3,16,5.0000,20
4f392a70-f7fa-49a3-a467-29a94c197ca5,0,948,1,3,3,18,4.2222,1
4f3a7501-9b37-4ace-bcc9-3858670c387c,0,1277,1,4,1,0,0,9
4f3ae1ef-2d19-46b5-8dae-158d073090ba,0,2650,1,3,4,10,4.7000,0
4f3d9891-ed26-4fa6-926f-b7a61533ae98,0,1776,1,3,4,10,4.0000,2
4f520975-477f-4f4c-8cc1-23968a0d10c7,0,1436,0,5,1,1,3.0000,0
4f63a248-2274-4aec-b7b0-f972dd30e5bd,0,782,0,6,1,8,5.0000,16
4f71d895-589d-4952-a1a9-071047b37867,0,2914,1,1,2,14,5.0000,0
4f7c1993-43cb-436c-a4e6-86b81aac55d8,0,1670,1,4,3,0,0,0
4f8c3ec6-f85b-4106-b9fd-c1b8547665f3,0,1211,1,4,1,48,4.6667,6
4fb1d0a0-835a-49f3-8a1e-372b02a1fc60,1,2615,0,1,3,830,4.7361,239
4fba3c7b-45dc-4d1d-98b4-86f0d73b65a4,0,2702,1,2,3,156,4.6603,22
4fcc0ff9-ad6f-4ab8-a855-76bb366d4378,0,1041,0,2,1,0,0,0
4fcea7a8-1cc6-4447-bbec-42ab90b14a57,0,2772,1,4,1,0,0,0
4fd856ef-5800-4d53-bd74-433b2a324d80,0,1477,0,3,1,10,3.6000,23
4fef7b45-0032-4afb-bafc-12ad08b04509,0,2584,1,2,1,7,4.0000,0
4ff1a45f-584b-4467-b795-d090cb947308,0,1465,0,3,1,0,0,0
4ff5c386-3a3f-45bc-abbc-c3c0d031b88a,0,1850,1,4,2,57,5.0000,1
4ffe9a37-8748-412f-b6fb-5cc27fdce644,0,1215,1,1,1,68,4.2059,76
5010e340-c501-4b82-b8f2-a7e4f622b420,0,1194,1,6,1,4,5.0000,1
502ec096-1036-413f-b5f1-75a0831ba527,0,1608,0,1,4,89,3.8539,0
503bd7dd-8807-4896-a259-a989a0728cce,0,2542,0,5,1,4,1.0000,0
505e9345-6c83-4267-b10b-09314eb93268,0,1993,1,2,1,31,4.7419,12
506b5999-4c66-46d6-a2b9-185c7c1d97c4,0,3019,1,6,4,12,4.6667,12
5088b3de-2fd6-4362-b7b3-4940a33eb28b,0,1557,0,5,1,63,5.0000,2
50aaa827-1a4f-4ffd-8bd6-8e6aade34853,0,2732,0,7,4,590,4.6102,9
50ab8af8-f075-4a55-9762-475759733fee,0,2680,1,1,1,5,3.6000,0
50bbe786-78a4-4499-9c34-c54b25e33b9b,0,1271,0,2,2,5,4.2000,7
50c93b6e-3b16-4eeb-afd8-b3d883f49c79,0,1581,0,4,1,24,4.3333,3
50e67fdf-68bf-4cdd-b47a-4705b91dabee,0,708,1,2,1,1,5.0000,26
50f8fef3-9301-434c-bb58-6339c77e1d86,0,2747,1,5,3,1,5.0000,0
50fc6767-7b14-4f8a-95c9-743b7de2085c,0,1892,1,2,1,0,0,27
510608a6-1ba3-462d-840c-8bd367e15ceb,0,942,1,2,1,9,3.8889,4
513f7d68-1ab2-468d-a6a0-c9ad072e0b04,0,2420,1,1,1,1,5.0000,0
51592807-bd2c-4dc9-ab5a-a933db018ba8,0,2605,1,2,2,0,0,7
5161de65-c020-429f-9838-1e16f078fa23,0,2703,0,12,1,2,4.0000,7
51677dbd-19c9-42a4-af72-f1e57e81cde0,0,2045,1,3,1,48,4.7292,3
516dc35d-a69d-41b4-9f9b-639c7e41651f,0,1129,1,5,1,2,5.0000,2
5174277e-fb7d-4095-b7c3-005667dbba11,0,1838,0,2,1,2,5.0000,0
517e876f-e5c1-4de3-9c87-2d63b6c1aa0d,0,2234,1,3,1,12,5.0000,2
518df023-2678-4457-a6cd-dcf3dc8c359b,0,2517,0,7,1,0,0,0
5190d085-044f-4fd4-b136-0c909fcaaca9,1,783,0,3,1,178,4.8315,0
51930f36-3651-455a-b919-d1a1d9ededf7,0,1671,0,6,2,41,4.7073,0
51976170-1d0f-4271-9cb8-a7b72ae78a70,0,1058,0,1,1,1,5.0000,1
51a102d9-c139-4fe0-bbbd-915080ae76f1,0,2380,1,3,1,4,4.7500,0
51ba2ed0-0a82-4c3f-8294-6a896b072a7a,0,1802,1,4,1,44,4.2727,12
51bc49b2-1867-44ff-babc-85d1f664e77a,0,2435,1,9,4,46,5.0000,0
51bd1b1c-cb12-4b72-a0f6-b3f6094543fc,0,3006,1,2,4,2,5.0000,8
51d46c1c-7d5c-4402-87be-dbecccc0023b,1,2497,0,7,2,140,4.6786,413
51f2c362-acdc-41cd-8ab1-8b38c288a4ec,0,2227,1,2,1,0,0,0
520ab1f5-4f79-4538-8e60-725789e75046,0,1202,1,1,3,0,0,10
52363f91-66c1-4ea4-8700-331ea960fd3f,0,2973,1,5,3,0,0,0
5236479b-3865-4d86-9b25-2daa5cbbf395,0,1083,1,5,4,3,5.0000,0
527cf7b7-7c24-4107-866c-a097e28e9d29,0,1232,0,2,1,0,0,21
528c6492-a43f-4edc-aa99-476d1cdc203e,0,1686,0,2,1,15,4.4667,1
5298b447-2fe4-49c2-a55a-b2eb33eda5db,0,2163,1,4,1,77,4.5974,0
52a8cae6-834f-4b8a-868f-4cf1087be694,0,1618,1,2,1,33,4.1515,0
52b5f40c-8e19-46e2-a38f-2c114d6c9e3a,0,2986,1,7,3,29,5.0000,0
52cc2fd1-e3c8-4836-a011-08bd2b43614a,0,2437,1,4,1,3,4.6667,0
52d1be39-11a5-462e-9e15-2be4d1729c34,0,2815,1,2,4,36,5.0000,2
52e9ca62-4482-4279-a42b-d1e0142cb25e,0,1608,0,3,2,4,5.0000,0
52faeb7a-9f45-49fd-92ba-c2e26a8b79c1,0,2117,1,3,1,1,5.0000,1
53251fcd-521c-4743-ac26-edb060524985,0,2121,1,2,4,28,4.7143,24
53392a9f-3cb3-4ecd-98b7-69309fec3738,0,661,0,7,2,31,4.3226,20
53567aaf-39d2-41bd-96cb-12097f4ffd1f,0,1029,1,7,1,0,0,0
5373693a-c29e-49c5-9b59-bea48c88ed7e,1,3396,1,6,4,603,4.9735,624
53a01c10-2c40-4000-afc3-a4147a8f6ed6,1,2513,0,3,3,923,4.7681,34
53b5b86d-765e-4b5b-960a-bf3d297fe2c7,0,2787,0,3,3,2,5.0000,0
53b7b412-00d0-4f3b-87cc-c8815e1b0c15,0,2285,1,4,3,0,0,0
53c82aaa-26eb-4334-9c82-3a3ed9489da5,0,2702,1,2,1,0,0,0
53ddce4f-6f80-49b2-be80-4d90e868be4f,0,1227,1,1,4,0,0,0
53eb5ef4-63a0-48a5-a67d-41c9756ac4c6,0,3000,1,4,4,500,4.7420,0
53ee315a-db10-4247-a1ef-4e92d4da8536,0,2062,0,1,1,0,0,3
540b2da8-a764-4325-8fa1-db89ca6fe37a,0,1561,1,3,3,17,4.0000,4
541b765d-ca99-4326-8252-10fb5db4afdd,0,2365,1,3,2,75,3.7600,0
54241af4-c517-4fbe-b39a-73f194508401,0,1341,0,2,1,1,5.0000,0
5424277a-eb5c-4cd5-8902-e924e3265d06,0,1615,1,2,1,2,5.0000,0
5432a8d5-fefd-440e-9d99-ba3fb8d1244b,0,2805,1,1,1,68,3.6029,3
543c78bf-616c-4dad-86ab-1705ae1a7d13,0,2788,0,5,4,7,5.0000,3
543f5b2a-94b1-42af-957b-77d7f5933e01,0,899,0,3,1,38,4.1316,27
544d374b-3dbf-4a4b-9a93-25baa017bea2,0,1257,1,4,1,9,2.4444,2
54603e67-eb92-4054-8fe6-2dec1966ea61,0,2424,1,2,1,3,5.0000,8
5472b5cc-5c25-4208-acfe-da545fd31d02,0,1295,0,3,1,5,4.0000,0
5472e1f9-6af1-4561-ae9f-d352a203af04,1,2837,1,4,2,130,4.8308,0
54868980-b25f-40ed-923e-f26d0bcb4d09,0,1040,1,3,1,1,5.0000,9
548a6e42-f421-4e55-8276-22c9c2d6266f,0,1201,1,3,4,0,0,0
54a9ed1b-48ab-4ee6-9e48-df59df250391,0,1330,1,2,1,1,1.0000,8
54cd86e3-f010-47a8-a1ee-623f07f88757,0,2095,1,6,1,38,4.7368,8
54eae181-a796-428b-a82c-c273c7dab3b8,0,2819,1,2,3,1,5.0000,1
54f4a705-28d8-4698-baac-1f806a789903,0,1031,1,1,1,3,5.0000,0
54fd3fe9-8649-4654-82d5-eca1029a9845,0,1731,1,7,1,0,0,0
550382f9-f25e-4280-a522-71dbd0591697,0,922,1,1,4,4,4.0000,1
551b9849-8ff6-4232-b513-3c7d175ab47e,0,1523,0,11,1,2,4.0000,0
5543379a-bcb8-4662-abf9-c8012a597af6,0,2299,0,7,1,5,3.0000,3
55693b85-fb29-498d-920a-423640e181b4,0,2787,0,4,1,8,5.0000,2
557bb5c1-251e-4725-b531-2559e3464638,1,2092,0,4,2,36,4.1111,650
558cdbb2-9d73-4f13-a860-2906aa5a92de,0,3015,1,2,1,34,5.0000,9
55909017-2c18-4af2-bd6d-b893dcfb297a,0,2941,1,4,4,1,5.0000,0
55baaa60-93c0-4050-8d17-9ef08fbf99a4,0,1333,0,3,1,10,3.3000,0
55bc4480-5299-46de-9852-9b1b7162000a,0,2585,0,2,1,5,3.8000,0
55bdd26a-a70a-4eb1-a396-6e25c75bccaf,0,1864,1,4,4,3,5.0000,0
55da0397-6f90-4c1d-8cf5-895908f56109,0,2293,1,1,1,42,5.0000,8
55de60f9-80f4-484e-a26c-97e79b223f7a,0,2513,0,1,3,2,5.0000,0
55deb24d-79b0-4cd5-861c-fa75cba05a5c,0,1677,0,2,1,16,3.9375,5
55e87821-d934-43e2-b280-2d4593a12ee8,0,1156,1,3,1,2,3.5000,40
56099172-9d64-4283-9782-253fe9d6d69b,0,2878,1,1,4,6,3.6667,1
562a0052-f1de-4919-896f-546e453f33cd,0,2481,0,4,1,49,3.0408,20
564c7c9d-537e-4e50-b426-f0c19211e71a,0,771,1,5,1,1,1.0000,8
56774302-b418-4639-bc44-fdf306a8706e,0,851,1,2,4,5,4.2000,0
567814fa-e057-47d9-8dd1-c11011aed76e,0,2973,1,3,2,6,5.0000,0
56802c8c-35a0-4831-985a-25fb0708d240,0,1263,0,1,1,199,4.4673,8
568dcda1-5a86-438b-a2f6-0f8698b8fafd,0,2150,1,6,1,0,0,0
5693ecd3-f06b-4a70-a84b-fb9a3235a874,1,2996,1,3,4,300,4.3467,85
56cd73da-8e12-46b9-9f5a-0b524157cfd2,0,1012,1,1,1,24,4.0000,2
56e07017-d069-440f-ad52-f19d1ba97319,0,1891,1,5,1,12,5.0000,7
56e4d22b-e8e6-4a72-a1dc-4947b29fc06e,0,1350,1,3,3,21,4.9524,0
57030b8d-6698-4809-9eb9-b588b7349674,0,1232,1,3,4,4,5.0000,0
571348c4-a70c-467e-a177-679320ebe0e4,1,2939,1,4,4,95,4.4211,138
5740455b-bc46-4a0b-86e2-9c8d60054851,0,1259,1,4,1,0,0,0
575a108f-9d72-43dd-b677-7ebfd37c2996,1,2020,1,5,3,1,5.0000,254
575da855-e423-47db-aa31-7c1713b8ed4f,0,1578,1,2,1,37,3.5676,0
57720495-ddb1-418d-81a9-efbedd2e33e3,0,1164,0,3,1,0,0,0
57824bc8-7890-461e-ba09-3913923b1b74,0,1842,1,6,3,6,5.0000,1
579f31cf-8f3f-4607-9bcd-c4cbe5a2609c,0,2725,0,3,1,87,4.3563,1280
57a626a7-6e71-4747-acd0-219f3db804a7,0,1816,0,1,2,3,3.6667,6
57b53523-1b21-4f67-b1eb-efe146891043,0,1610,0,3,2,5,3.4000,0
57d102f1-a223-4a4c-8835-b262e5d2a7df,1,2968,1,5,4,237,4.7004,42
57f2b53b-3a61-4245-9aea-f5bd54d03503,1,3065,0,5,3,123,4.9675,9
57f64149-9abe-485b-9f15-e491b65471ed,0,1381,0,5,1,0,0,0
57fbd1df-84d4-4310-9fab-e68b6fca80ec,0,2352,0,3,3,12,2.5833,0
5802b32f-60b7-4dbd-a711-fd24176b74fa,0,1988,0,1,2,1,5.0000,4
58049eb3-fd25-4c98-ae1e-de46dcd1a4d7,0,1157,0,3,1,0,0,0
58084a07-e3c1-449f-98a3-0bcc5ea6d1b3,1,1439,1,2,1,302,4.9106,60
5812d7bc-021a-4060-8936-6f508df0a955,0,3035,1,4,1,13,5.0000,624
58227cea-cfa2-4f32-bc95-e70b4b944f10,0,1326,1,4,1,64,4.6719,4
5834e246-f982-4d22-b1c5-7ff4331c9e1a,0,1314,1,2,1,20,4.3500,0
584bef4b-b0bc-4d67-be77-b604274724af,0,1729,0,5,1,0,0,0
5867079d-0262-4115-84c7-b0858a5fe909,0,1581,1,2,2,12,5.0000,0
5870ea11-d8f7-49e0-b25f-8126644486ae,0,1786,1,2,1,9,4.3333,1
58a100ad-219f-4e44-851a-d5ea165753e2,0,1110,0,1,1,0,0,0
58a6a8ca-4559-4664-a198-c0854e9b0f93,0,2408,0,3,1,1,5.0000,1
58da4fe5-45f0-438e-a70e-7af192ba5acc,0,2544,1,2,1,0,0,0
58ef1711-ec8d-47be-afc2-dc8727154066,0,2758,0,5,1,89,4.8989,1280
58f13c4f-8ef1-47fb-a74c-f509ae81e45a,1,2994,1,2,4,156,4.9936,0
5904e28c-daab-4988-b49d-b845dd1c629b,1,2209,1,3,3,45,4.9556,38
590a7fd9-082d-4903-a77a-af99af0164a7,1,2165,1,2,1,150,4.9067,2
590d0eb3-3de1-4478-b4c2-305c9a6e0e5f,0,2097,0,4,1,0,0,0
5911cf9e-84f3-4e67-815c-7d0fd998bef2,0,1809,1,2,1,0,0,7
5919dc5b-6d86-4853-b627-7ac60d38eb6a,0,1838,0,3,1,22,3.6818,10
59486523-fd6a-4ebd-9aa2-eead222372f4,0,2778,1,3,1,6,5.0000,0
594e645b-723e-4fa4-9678-60a22829ce1d,0,1487,1,8,1,0,0,2
5952ad54-efc9-4cc7-978d-44771606496d,0,2972,1,2,4,41,5.0000,0
5955dff2-91c9-46cb-89d8-4e0bafcd11e5,0,2823,0,3,1,1,5.0000,1
5989637d-8b89-4fb1-870d-936ab0ce9b19,0,1826,1,5,2,0,0,1
59ae2de8-3d23-489c-ab36-5111d9394e65,0,2924,1,6,3,357,4.7227,11
59b87714-7cd7-43f8-81da-85d88ca60bdd,0,1474,1,2,1,1,5.0000,0
59b88f58-07a1-453c-a73f-d01e24b18452,0,1160,1,5,1,10,5.0000,0
59bb0caf-8daa-4597-87b6-6e9d781daa4f,0,1972,1,2,1,5,4.8000,2
59db23aa-be45-47f7-924c-7fa3d00e5b82,0,2536,1,3,1,0,0,0
59e2d019-a5c9-4751-8bc2-63bfbb8a793c,0,1231,1,5,1,1,1.0000,0
59f145fd-7303-465e-89c5-a15cea4f65c9,0,1789,0,2,4,152,4.1053,7
5a020c06-4a37-4417-af77-33a4b3c736a5,0,763,1,3,1,0,0,0
5a091948-e2c7-4fae-8796-b0dc412f8e16,0,1263,1,1,1,0,0,0
5a34397e-ff71-42c7-abfd-f3ba9c1ff43d,0,2938,1,4,1,0,0,1280
5a3ffdb3-96a9-4cd3-83c0-6bfc339e0df1,0,2937,1,4,4,14,4.8571,0
5a499526-f955-439e-adb5-06b5660760e2,0,2524,1,3,1,88,4.6136,413
5a6a5c2f-26ec-4a0c-85e8-ecdcb6ebfb2b,0,1441,1,1,1,4,4.0000,0
5a7021a8-6dfe-43e0-a5b1-7b1fdaf66b22,0,1664,1,2,1,71,4.3239,2
5a7f4e1a-793c-46ff-b927-28d565529432,0,832,1,2,1,0,0,0
5a80c64a-92f7-44d4-812c-0a8c2d10eb7f,0,1509,1,3,1,2,5.0000,2
5aa1a27b-6e9c-4425-b3be-f5270df93854,0,1121,1,3,1,0,0,0
5adaf94f-f39a-4d8c-ab5a-c3d89ca959a7,1,2734,1,3,4,30,4.7000,40
5afde07a-cb54-433b-b903-1e53d6d05c69,0,1719,1,1,4,5,5.0000,0
5aff162e-0051-485a-8f9c-f9c87f72624f,0,1928,0,10,1,46,5.0000,9
5b0f4ed0-8612-4bcb-a46e-77bf909472d9,0,2373,1,2,1,29,4.7241,10
5b12cfb4-fb12-4013-bdab-6f72f9dd0712,0,1383,1,6,1,2,5.0000,3
5b3c0ad2-0d37-4c4e-88b9-73d5b40f2eb7,1,2808,1,1,4,171,4.9298,2
5b594dde-dc66-4b36-a99f-3b27558bf437,0,1203,0,6,3,0,0,0
5b9bebcb-f5d3-425d-a7a5-268403575588,0,1071,1,3,1,0,0,1
5bb3b0c1-533d-45c2-a0bc-d855002bf4e4,0,2605,1,7,4,48,5.0000,0
5bb55dd8-c8a5-496d-b01d-0da09514e62e,0,1667,1,3,3,3,5.0000,0
5bc9d490-7861-42ab-940d-b320ded3bfb5,0,1823,1,1,1,9,3.3333,36
5bcdd15a-e996-4a35-bfb6-0892e46250d1,0,2450,0,4,1,2,5.0000,6
5bd9a6da-9392-4649-8c31-aba6f901b8b2,0,2785,1,3,1,1,2.0000,1
5be8382e-0cf5-41d7-9611-fb4c190efe0d,0,2510,1,12,3,1,5.0000,0
5c108b7d-e7c2-463d-8740-d37cc5dfe342,0,1292,1,7,1,8,3.8750,5
5c7ab351-9cf3-489f-b149-5c905c63219c,0,2417,0,1,1,23,5.0000,8
5c9594d2-a891-4d97-ab0c-8745b98773b6,0,2693,1,2,4,124,4.7097,0
5c98776c-e6d9-4f4c-9d80-0977b6e3c307,0,2233,1,2,1,5,4.8000,30
5cac31a0-c61f-4d26-a258-879231144462,0,3034,1,2,4,29,4.9310,0
5cc7c5ff-2015-452d-96e8-f495027d1e6c,0,2055,1,2,3,0,0,0
5cd0c09f-4566-4675-ac2f-16221b8e4ca7,0,3059,0,2,1,754,4.4125,0
5cd904ab-d12c-45f2-a601-53da4e646948,0,1935,1,4,1,9,5.0000,4
5ce1a127-074f-4fdf-8b75-fa1dae01dc51,0,2418,1,4,3,25,5.0000,0
5ce91325-dd12-4ee0-9397-b5ae89c3ac45,0,842,1,3,1,0,0,0
5cfd4958-674e-41e3-b850-b0b7716f8d1a,0,532,1,3,1,5,5.0000,21
5d049c59-431c-4b4e-b226-167c611e7022,0,1883,1,3,1,2,5.0000,0
5d4f6d25-1b25-4a2c-b300-95f12fb2bd6b,1,2877,0,6,1,254,4.8976,7
5d51033d-f3b8-4dc5-9bff-d88696d80815,0,1543,1,1,1,36,4.7778,3
5d51b229-a362-47ce-82b5-b99746b6caa4,0,2480,0,2,4,4,5.0000,5
5d813ed9-6ec6-43ca-bb7f-430f2717f8bd,0,1340,1,1,2,1,5.0000,0
5d8535f8-6ed6-424f-bb8b-1b57afe67c50,0,2709,1,2,1,48,4.8333,21
5dab3058-2f3a-4ae9-a4ca-9866ce46e266,1,1749,0,4,1,171,4.9006,2
5db971eb-2662-4aa3-9332-05bdeecc6641,0,1743,1,2,1,15,5.0000,5
5dbf7148-29bb-49fd-915d-15734d6efa80,0,2399,1,1,3,2,5.0000,6
5dd2852f-10f3-4ac8-8d7d-c534965d8b24,0,709,1,1,1,1,5.0000,0
5dd7e3ec-b4e5-4083-8044-9b765128df00,0,996,0,5,1,1,5.0000,16
5dd81082-3771-4106-bc83-8db0cdcc614f,0,1745,1,2,3,145,4.4069,1
5de5318e-2d90-423d-a399-4a52e5be48c5,0,1231,1,2,1,1,1.0000,0
5dfa7827-f46b-416c-9db1-264b9ac6f994,0,1765,0,3,4,48,4.6458,0
5e305fbe-d0dd-4c74-9702-fe41ae443a3c,1,2851,0,5,2,611,4.7840,42
5e72be87-04b1-42fe-bbbd-57214be826cb,0,2063,0,3,4,0,0,0
5ea36f0e-2d6e-4c69-b64b-b6e471c3f51b,0,2851,0,3,1,16,4.7500,6
5eb0e76b-0406-4727-adbe-c018c8d21491,1,2797,1,4,1,962,4.8441,157
5ec6c876-862b-4e9f-9d17-5df0d6d00659,0,2807,1,10,4,211,4.7441,12
5ec92914-1e21-4410-add0-396083d55b17,0,2129,0,4,1,0,0,0
5ee637df-6637-4b99-b832-466b88abc784,0,1738,1,3,1,1,5.0000,0
5eeea676-a9f9-4c16-85e1-cad156fe70e8,0,1954,0,3,1,2,5.0000,10
5ef96189-eb81-4a64-ae58-da118148e56e,0,1687,0,5,1,0,0,0
5f115a31-04a2-414a-ae0f-65ad9dc517fc,0,1635,1,1,1,3,1.6667,2
5f11f6ea-e049-412c-92a0-57e3efa9e993,1,3005,0,7,2,1231,4.5686,650
5f19f68d-19cc-40f9-90dd-f308b3b503d2,0,1145,0,5,1,0,0,30
5f3279fc-5759-43a5-9abf-60ef82372bee,0,2962,1,10,4,981,4.6595,29
5f4b9bfb-5d3b-4469-b2c5-c4ce744321ac,0,923,1,2,1,2,3.0000,1
5f5e5842-a2ad-45bd-8f43-7fa5bebe89b9,0,1842,1,2,1,69,3.8841,21
5f666659-2c72-418a-a123-569fb75dc0e6,0,2809,1,1,3,36,5.0000,0
5f974255-3f87-4fbc-8591-a2dced10e0b8,0,1503,0,2,4,0,0,0
5fb0f874-644b-4ab3-96a5-a869792e3caa,0,1122,0,2,1,0,0,0
5fc4d501-a4da-4856-9dac-c13e3ac15cd0,0,993,1,2,2,1,5.0000,0
5fcebaf7-e045-4d52-b5c1-d4e1b22c98c5,0,781,1,4,1,0,0,0
5fef920e-c29e-400e-93eb-737516e9d713,0,873,1,7,2,2,5.0000,0
6019040d-c8dd-46d4-aca6-66c86b49d78a,0,1521,1,3,4,1,5.0000,21
6024720b-e6c9-4b93-9515-550344299ae0,0,2017,1,1,3,0,0,0
6030f2c6-aac2-468d-bcdf-4d7543296327,0,2781,0,3,2,11,5.0000,3
607667bf-1ce9-4756-9af2-e44c41369307,0,1967,1,5,1,4,2.0000,0
607e2d30-1385-4826-a3a6-1fba0ffca7a8,0,2488,1,1,1,4,5.0000,0
6080413e-d478-43e3-945b-44ad5130ab68,0,1308,1,3,1,0,0,0
60a7c3dc-a02d-4426-aebe-0f9d96a02485,0,998,1,5,1,2,5.0000,3
